Replicate Algorithm Instance Group Result
17 1 132 27 946.832
17 1 133 27 972.499
17 1 134 27 1123.58
17 1 135 27 1174.83
17 1 136 28 916.166
17 1 137 28 1205.57
17 1 138 28 1203.34
17 1 139 28 1631.47
17 1 140 28 1991.1
17 1 141 29 1115.8
17 1 142 29 1349.81
17 1 143 29 1505.27
17 1 144 29 1642.87
17 1 145 29 1866.3
17 1 146 30 1098.73
17 1 147 30 1250.93
17 1 148 30 1292.14
17 1 149 30 1389.21
17 1 150 30 1540.88
17 1 151 31 1374.62
17 1 152 31 1511.22
17 1 153 31 1535.21
17 1 154 31 1757
17 1 155 31 1992.87
17 1 156 32 1372.09
17 1 157 32 1440.63
17 1 158 32 1536.42
17 1 159 32 1844.36
17 1 160 32 1850.96
17 1 161 33 1313.11
17 1 162 33 1403.59
17 1 163 33 1641.01
17 1 164 33 1851.03
17 1 165 33 1942.19
17 1 166 34 574.769
17 1 167 34 692.591
17 1 168 34 815.178
17 1 169 34 898.634
17 1 170 34 899.073
17 1 171 35 759.179
17 1 172 35 848.45
17 1 173 35 998.182
17 1 174 35 1033.74
17 1 175 35 1235.35
17 1 176 36 634.88
17 1 177 36 811.854
17 1 178 36 968.65
17 1 179 36 1092
17 1 180 36 1301.56
17 2 1 1 219.454
17 2 2 1 219.454
17 2 3 1 219.454
17 2 4 1 238.671
17 2 5 1 262.718
17 2 6 2 219.454
17 2 7 2 219.454
17 2 8 2 219.454
17 2 9 2 238.671
17 2 10 2 238.671
17 2 11 3 259.267
17 2 12 3 256.644
17 2 13 3 281.489
17 2 14 3 281.604
17 2 15 3 281.404
17 2 16 4 256.644
17 2 17 4 256.644
17 2 18 4 281.604
17 2 19 4 280.68
17 2 20 4 282.246
17 2 21 5 283.165
17 2 22 5 285.452
17 2 23 5 304.177
17 2 24 5 298.76
17 2 25 5 298.033
17 2 26 6 286.643
17 2 27 6 298.033
17 2 28 6 294.608
17 2 29 6 314.746
17 2 30 6 337.421
17 2 31 7 481.962
17 2 32 7 499.912
17 2 33 7 505.792
17 2 34 7 529.993
17 2 35 7 521.522
17 2 36 8 489.553
17 2 37 8 493.09
17 2 38 8 503.069
17 2 39 8 529.801
17 2 40 8 505.792
17 2 41 9 383.982
17 2 42 9 343.665
17 2 43 9 382.108
17 2 44 9 340.713
17 2 45 9 401.517
17 2 46 10 443.008
17 2 47 10 435.563
17 2 48 10 445.665
17 2 49 10 548.126
17 2 50 10 591.404
17 2 51 11 442.958
17 2 52 11 454.03
17 2 53 11 454.974
17 2 54 11 544.618
17 2 55 11 618.232
17 2 56 12 339.666
17 2 57 12 342.339
17 2 58 12 352.527
17 2 59 12 380.297
17 2 60 12 391.114
17 2 61 13 2086.79
17 2 62 13 2046.54
17 2 63 13 2095.9
17 2 64 13 2133.39
17 2 65 13 2190.84
17 2 66 14 594.801
17 2 67 14 591.519
17 2 68 14 564.561
17 2 69 14 731.966
17 2 70 14 743.165
17 2 71 15 587.573
17 2 72 15 583.651
17 2 73 15 664.523
17 2 74 15 719.853
17 2 75 15 859.446
17 2 76 16 386.399
17 2 77 16 411.016
17 2 78 16 423.461
17 2 79 16 440.496
17 2 80 16 450.592
17 2 81 17 389.154
17 2 82 17 435.213
17 2 83 17 445.631
17 2 84 17 466.648
17 2 85 17 488.003
17 2 86 18 780.765
17 2 87 18 766.403
17 2 88 18 813.798
17 2 89 18 796.229
17 2 90 18 808.508
17 2 91 19 476.901
17 2 92 19 498.752
17 2 93 19 516.654
17 2 94 19 543.032
17 2 95 19 575.049
17 2 96 20 259.553
17 2 97 20 291.917
17 2 98 20 335.647
17 2 99 20 336.117
17 2 100 20 384.971
17 2 101 21 661.605
17 2 102 21 708.769
17 2 103 21 732.287
17 2 104 21 821.575
17 2 105 21 823.762
17 2 106 22 754.463
17 2 107 22 703.542
17 2 108 22 755.108
17 2 109 22 811.454
17 2 110 22 839.93
17 2 111 23 658.776
17 2 112 23 709.684
17 2 113 23 750.344
17 2 114 23 764.706
17 2 115 23 812.106
17 2 116 24 659.298
17 2 117 24 726.919
17 2 118 24 746.465
17 2 119 24 820.703
17 2 120 24 815.46
17 2 121 25 921.853
17 2 122 25 910.601
17 2 123 25 891.938
17 2 124 25 1014.33
17 2 125 25 1059.96
17 2 126 26 777.233
17 2 127 26 773.813
17 2 128 26 917.258
17 2 129 26 1276.13
17 2 130 26 1089.55
17 2 131 27 871.066
17 2 132 27 885.552
17 2 133 27 938.07
17 2 134 27 976.564
17 2 135 27 1116.11
17 2 136 28 925.955
17 2 137 28 1171.63
17 2 138 28 1149.51
17 2 139 28 1503.81
17 2 140 28 1890.48
17 2 141 29 1115.8
17 2 142 29 1349.81
17 2 143 29 1395.65
17 2 144 29 1544.32
17 2 145 29 2422.83
17 2 146 30 1109.79
17 2 147 30 1149.62
17 2 148 30 1211.77
17 2 149 30 1220.93
17 2 150 30 1429.34
17 2 151 31 1314.63
17 2 152 31 1425.52
17 2 153 31 1464
17 2 154 31 1995.28
17 2 155 31 1920.98
17 2 156 32 1220.83
17 2 157 32 1422.66
17 2 158 32 1526.2
17 2 159 32 1678.05
17 2 160 32 1845.59
17 2 161 33 1269.33
17 2 162 33 1325.37
17 2 163 33 1599.32
17 2 164 33 1668.08
17 2 165 33 1792.91
17 2 166 34 565.79
17 2 167 34 698.551
17 2 168 34 786.317
17 2 169 34 871.801
17 2 170 34 889.59
17 2 171 35 749.587
17 2 172 35 829.797
17 2 173 35 950.719
17 2 174 35 1062.45
17 2 175 35 1221.66
17 2 176 36 656.741
17 2 177 36 808.904
17 2 178 36 941.84
17 2 179 36 1092
17 2 180 36 1301.56
17 3 1 1 222.916
17 3 2 1 219.454
17 3 3 1 219.454
17 3 4 1 245.928
17 3 5 1 244.537
17 3 6 2 229.029
17 3 7 2 219.454
17 3 8 2 242.658
17 3 9 2 243.068
17 3 10 2 242.597
17 3 11 3 259.267
17 3 12 3 271.456
17 3 13 3 298.101
17 3 14 3 343.527
17 3 15 3 357.593
17 3 16 4 259.267
17 3 17 4 255.72
17 3 18 4 286.288
17 3 19 4 291.102
17 3 20 4 286.421
17 3 21 5 281.749
17 3 22 5 312.089
17 3 23 5 300.721
17 3 24 5 317.637
17 3 25 5 318.286
17 3 26 6 297.202
17 3 27 6 327.965
17 3 28 6 321.392
17 3 29 6 311.999
17 3 30 6 341.549
17 3 31 7 507.995
17 3 32 7 576.854
17 3 33 7 533.074
17 3 34 7 592.509
17 3 35 7 608.487
17 3 36 8 507.995
17 3 37 8 507.995
17 3 38 8 554.273
17 3 39 8 616.957
17 3 40 8 546.957
17 3 41 9 335.147
17 3 42 9 341.389
17 3 43 9 377.494
17 3 44 9 437.954
17 3 45 9 424.969
17 3 46 10 443.008
17 3 47 10 570.833
17 3 48 10 501.593
17 3 49 10 558.316
17 3 50 10 634.345
17 3 51 11 438.146
17 3 52 11 450.063
17 3 53 11 474.223
17 3 54 11 607.802
17 3 55 11 647.931
17 3 56 12 352.595
17 3 57 12 364.214
17 3 58 12 410.204
17 3 59 12 396
17 3 60 12 392.25
17 3 61 13 2198.54
17 3 62 13 2109.62
17 3 63 13 2271.45
17 3 64 13 2307.61
17 3 65 13 2367.93
17 3 66 14 614.982
17 3 67 14 654.145
17 3 68 14 636.632
17 3 69 14 729.167
17 3 70 14 758.299
17 3 71 15 581.771
17 3 72 15 658.584
17 3 73 15 681.955
17 3 74 15 758.576
17 3 75 15 924.154
17 3 76 16 429.419
17 3 77 16 452.441
17 3 78 16 422.612
17 3 79 16 427.449
17 3 80 16 525.937
17 3 81 17 418.707
17 3 82 17 462.912
17 3 83 17 488.35
17 3 84 17 504.343
17 3 85 17 549.328
17 3 86 18 800.668
17 3 87 18 818.341
17 3 88 18 876.294
17 3 89 18 796.333
17 3 90 18 878.901
17 3 91 19 549.838
17 3 92 19 554.91
17 3 93 19 596.941
17 3 94 19 601.217
17 3 95 19 589.498
17 3 96 20 274.465
17 3 97 20 305.423
17 3 98 20 339.608
17 3 99 20 383.491
17 3 100 20 400.333
17 3 101 21 662.197
17 3 102 21 799.261
17 3 103 21 853.462
17 3 104 21 805.098
17 3 105 21 849.614
17 3 106 22 754.463
17 3 107 22 778.431
17 3 108 22 967.313
17 3 109 22 978.75
17 3 110 22 951.66
17 3 111 23 694.3
17 3 112 23 842.456
17 3 113 23 800.093
17 3 114 23 910.479
17 3 115 23 904.988
17 3 116 24 725.455
17 3 117 24 829.681
17 3 118 24 773.884
17 3 119 24 868.939
17 3 120 24 918.739
17 3 121 25 921.853
17 3 122 25 1027.81
17 3 123 25 1103.8
17 3 124 25 1228.26
17 3 125 25 1325.75
17 3 126 26 755.736
17 3 127 26 952.034
17 3 128 26 963.629
17 3 129 26 1276.13
17 3 130 26 1443.43
17 3 131 27 957.536
17 3 132 27 885.549
17 3 133 27 972.499
17 3 134 27 1122.65
17 3 135 27 1192.38
17 3 136 28 967.379
17 3 137 28 1241.89
17 3 138 28 1516.62
17 3 139 28 1593.1
17 3 140 28 1991.1
17 3 141 29 1115.8
17 3 142 29 1349.81
17 3 143 29 1474.99
17 3 144 29 1647.54
17 3 145 29 1976.36
17 3 146 30 1109.79
17 3 147 30 1250.93
17 3 148 30 1323.42
17 3 149 30 1392.61
17 3 150 30 1573.34
17 3 151 31 1404.89
17 3 152 31 1511.22
17 3 153 31 1639.02
17 3 154 31 1995.28
17 3 155 31 2150.63
17 3 156 32 1418.41
17 3 157 32 1478.84
17 3 158 32 1692.33
17 3 159 32 1855
17 3 160 32 2108.42
17 3 161 33 1313.11
17 3 162 33 1403.59
17 3 163 33 1628.87
17 3 164 33 1945.22
17 3 165 33 2047.1
17 3 166 34 617.344
17 3 167 34 698.551
17 3 168 34 815.178
17 3 169 34 898.034
17 3 170 34 999.452
17 3 171 35 765.319
17 3 172 35 905.07
17 3 173 35 1068.26
17 3 174 35 1145.27
17 3 175 35 1194.16
17 3 176 36 681.366
17 3 177 36 811.854
17 3 178 36 1012.5
17 3 179 36 1059.78
17 3 180 36 1333.8
17 4 1 1 219.454
17 4 2 1 219.454
17 4 3 1 220.994
17 4 4 1 240.783
17 4 5 1 244.537
17 4 6 2 220.746
17 4 7 2 235.499
17 4 8 2 219.454
17 4 9 2 242.597
17 4 10 2 249.009
17 4 11 3 272.697
17 4 12 3 279.28
17 4 13 3 309.59
17 4 14 3 286.193
17 4 15 3 311.238
17 4 16 4 262.762
17 4 17 4 272.697
17 4 18 4 310.333
17 4 19 4 287.795
17 4 20 4 289.378
17 4 21 5 297.202
17 4 22 5 297.202
17 4 23 5 297.528
17 4 24 5 320.026
17 4 25 5 381.832
17 4 26 6 297.202
17 4 27 6 327.965
17 4 28 6 318.137
17 4 29 6 331.137
17 4 30 6 332.408
17 4 31 7 507.995
17 4 32 7 549.682
17 4 33 7 617.118
17 4 34 7 543.548
17 4 35 7 542.798
17 4 36 8 507.995
17 4 37 8 507.995
17 4 38 8 572.708
17 4 39 8 616.957
17 4 40 8 527.001
17 4 41 9 349.918
17 4 42 9 356.851
17 4 43 9 358.022
17 4 44 9 382.807
17 4 45 9 414.328
17 4 46 10 443.008
17 4 47 10 496.649
17 4 48 10 478.581
17 4 49 10 568.057
17 4 50 10 622.957
17 4 51 11 437.007
17 4 52 11 478.683
17 4 53 11 511.17
17 4 54 11 594.212
17 4 55 11 656.702
17 4 56 12 343.326
17 4 57 12 431.793
17 4 58 12 370.493
17 4 59 12 396.599
17 4 60 12 425.741
17 4 61 13 2172.59
17 4 62 13 2363.35
17 4 63 13 2142.13
17 4 64 13 2416.23
17 4 65 13 2568.43
17 4 66 14 618.817
17 4 67 14 613.342
17 4 68 14 684.256
17 4 69 14 741.748
17 4 70 14 802.547
17 4 71 15 628.352
17 4 72 15 643.585
17 4 73 15 782.706
17 4 74 15 847.832
17 4 75 15 918.869
17 4 76 16 413.11
17 4 77 16 416.758
17 4 78 16 443.288
17 4 79 16 473.41
17 4 80 16 465.774
17 4 81 17 428.002
17 4 82 17 557.999
17 4 83 17 501.879
17 4 84 17 465.386
17 4 85 17 543.379
17 4 86 18 749.878
17 4 87 18 818.341
17 4 88 18 839.127
17 4 89 18 861.953
17 4 90 18 840.283
17 4 91 19 596.148
17 4 92 19 603.986
17 4 93 19 563.21
17 4 94 19 669.132
17 4 95 19 594.901
17 4 96 20 289.036
17 4 97 20 316.475
17 4 98 20 346.949
17 4 99 20 378.217
17 4 100 20 415.481
17 4 101 21 712.213
17 4 102 21 799.261
17 4 103 21 836.832
17 4 104 21 827.11
17 4 105 21 917.804
17 4 106 22 706.66
17 4 107 22 778.431
17 4 108 22 929.739
17 4 109 22 873.878
17 4 110 22 903.436
17 4 111 23 754.463
17 4 112 23 842.456
17 4 113 23 808.49
17 4 114 23 912.128
17 4 115 23 991.077
17 4 116 24 725.455
17 4 117 24 794.862
17 4 118 24 885.531
17 4 119 24 868.939
17 4 120 24 909.491
17 4 121 25 921.853
17 4 122 25 980.633
17 4 123 25 1103.8
17 4 124 25 1228.26
17 4 125 25 1234.47
17 4 126 26 778.205
17 4 127 26 819.913
17 4 128 26 993.792
17 4 129 26 1114.31
17 4 130 26 1263.09
17 4 131 27 954.515
17 4 132 27 1050.99
17 4 133 27 972.499
17 4 134 27 1044.35
17 4 135 27 1387.12
17 4 136 28 990.065
17 4 137 28 1260.62
17 4 138 28 1516.62
17 4 139 28 1604.25
17 4 140 28 1991.1
17 4 141 29 1115.8
17 4 142 29 1349.81
17 4 143 29 1531.85
17 4 144 29 1647.54
17 4 145 29 2109.07
17 4 146 30 1109.79
17 4 147 30 1250.93
17 4 148 30 1519.45
17 4 149 30 1516.63
17 4 150 30 1526.31
17 4 151 31 1442.86
17 4 152 31 1511.22
17 4 153 31 1639.02
17 4 154 31 1995.28
17 4 155 31 2158.25
17 4 156 32 1418.41
17 4 157 32 1478.84
17 4 158 32 1692.33
17 4 159 32 1844.61
17 4 160 32 1954.89
17 4 161 33 1313.11
17 4 162 33 1403.59
17 4 163 33 1701.42
17 4 164 33 2020.13
17 4 165 33 1961.53
17 4 166 34 617.344
17 4 167 34 698.551
17 4 168 34 769.613
17 4 169 34 898.034
17 4 170 34 899.073
17 4 171 35 765.319
17 4 172 35 905.07
17 4 173 35 998.182
17 4 174 35 1132.76
17 4 175 35 1254.06
17 4 176 36 681.366
17 4 177 36 811.854
17 4 178 36 1012.5
17 4 179 36 1092
17 4 180 36 1301.56
17 5 1 1 260.56
17 5 2 1 220.746
17 5 3 1 220.746
17 5 4 1 238.349
17 5 5 1 308.956
17 5 6 2 220.994
17 5 7 2 229.31
17 5 8 2 222.916
17 5 9 2 243.068
17 5 10 2 249.623
17 5 11 3 272.697
17 5 12 3 290.401
17 5 13 3 284.027
17 5 14 3 309.627
17 5 15 3 347.276
17 5 16 4 284.212
17 5 17 4 272.697
17 5 18 4 307.499
17 5 19 4 303.565
17 5 20 4 353.45
17 5 21 5 308.654
17 5 22 5 297.202
17 5 23 5 332.78
17 5 24 5 356.113
17 5 25 5 403.299
17 5 26 6 297.202
17 5 27 6 327.965
17 5 28 6 318.302
17 5 29 6 337.013
17 5 30 6 299.458
17 5 31 7 507.995
17 5 32 7 576.854
17 5 33 7 552.715
17 5 34 7 592.509
17 5 35 7 608.487
17 5 36 8 507.995
17 5 37 8 507.995
17 5 38 8 510.859
17 5 39 8 521.953
17 5 40 8 541.362
17 5 41 9 336.562
17 5 42 9 442.342
17 5 43 9 377.641
17 5 44 9 358.776
17 5 45 9 531.898
17 5 46 10 443.008
17 5 47 10 570.833
17 5 48 10 464.789
17 5 49 10 633.651
17 5 50 10 636.638
17 5 51 11 443.008
17 5 52 11 530.154
17 5 53 11 533.54
17 5 54 11 637.507
17 5 55 11 649.666
17 5 56 12 328.249
17 5 57 12 413.204
17 5 58 12 355.06
17 5 59 12 403.015
17 5 60 12 430.771
17 5 61 13 2366.89
17 5 62 13 2283.35
17 5 63 13 2300.04
17 5 64 13 2510.3
17 5 65 13 2327.84
17 5 66 14 586.873
17 5 67 14 621.922
17 5 68 14 627.09
17 5 69 14 771.48
17 5 70 14 764.782
17 5 71 15 612.559
17 5 72 15 621.099
17 5 73 15 749.509
17 5 74 15 778.637
17 5 75 15 917.47
17 5 76 16 406.968
17 5 77 16 452.441
17 5 78 16 459.14
17 5 79 16 530.226
17 5 80 16 479.344
17 5 81 17 450.494
17 5 82 17 465.295
17 5 83 17 478.078
17 5 84 17 526.932
17 5 85 17 538.782
17 5 86 18 802.525
17 5 87 18 818.341
17 5 88 18 882.952
17 5 89 18 847.654
17 5 90 18 825.596
17 5 91 19 492.031
17 5 92 19 580.4
17 5 93 19 699.569
17 5 94 19 584.953
17 5 95 19 613.133
17 5 96 20 289.036
17 5 97 20 301.966
17 5 98 20 341.733
17 5 99 20 383.491
17 5 100 20 485.74
17 5 101 21 745.767
17 5 102 21 701.933
17 5 103 21 826.701
17 5 104 21 838.915
17 5 105 21 868.044
17 5 106 22 724.022
17 5 107 22 778.431
17 5 108 22 829.326
17 5 109 22 884.347
17 5 110 22 951.115
17 5 111 23 734.871
17 5 112 23 807.931
17 5 113 23 807.528
17 5 114 23 911.894
17 5 115 23 897.459
17 5 116 24 725.455
17 5 117 24 829.681
17 5 118 24 836.858
17 5 119 24 868.939
17 5 120 24 847.864
17 5 121 25 921.853
17 5 122 25 923.087
17 5 123 25 1103.8
17 5 124 25 1101.27
17 5 125 25 1168.27
17 5 126 26 760.804
17 5 127 26 809.922
17 5 128 26 952.727
17 5 129 26 1276.13
17 5 130 26 1443.43
17 5 131 27 957.536
17 5 132 27 901.188
17 5 133 27 926.83
17 5 134 27 1068.05
17 5 135 27 1483.83
17 5 136 28 994.813
17 5 137 28 1260.62
17 5 138 28 1340.77
17 5 139 28 1631.47
17 5 140 28 1991.1
17 5 141 29 1002.83
17 5 142 29 1349.81
17 5 143 29 1487.2
17 5 144 29 1647.54
17 5 145 29 1866.3
17 5 146 30 1085.35
17 5 147 30 1250.93
17 5 148 30 1389.25
17 5 149 30 1351.13
17 5 150 30 1536.19
17 5 151 31 1290.21
17 5 152 31 1511.22
17 5 153 31 1631.63
17 5 154 31 1678.58
17 5 155 31 2065.25
17 5 156 32 1327.78
17 5 157 32 1478.84
17 5 158 32 1478.84
17 5 159 32 1904.59
17 5 160 32 1912.06
17 5 161 33 1313.11
17 5 162 33 1403.59
17 5 163 33 1593.68
17 5 164 33 1709.35
17 5 165 33 2040.23
17 5 166 34 577.524
17 5 167 34 698.551
17 5 168 34 769.603
17 5 169 34 892.034
17 5 170 34 899.073
17 5 171 35 765.319
17 5 172 35 809.866
17 5 173 35 998.182
17 5 174 35 1033.74
17 5 175 35 1235.35
17 5 176 36 681.366
17 5 177 36 811.854
17 5 178 36 994.775
17 5 179 36 1066.16
17 5 180 36 1301.56
17 6 1 1 226.691
17 6 2 1 219.454
17 6 3 1 220.994
17 6 4 1 243.316
17 6 5 1 247.205
17 6 6 2 219.454
17 6 7 2 229.31
17 6 8 2 229.31
17 6 9 2 250.993
17 6 10 2 298.809
17 6 11 3 283.153
17 6 12 3 272.697
17 6 13 3 289.044
17 6 14 3 289.473
17 6 15 3 294.08
17 6 16 4 256.644
17 6 17 4 265.385
17 6 18 4 294.158
17 6 19 4 298.964
17 6 20 4 364.112
17 6 21 5 297.202
17 6 22 5 297.202
17 6 23 5 359.148
17 6 24 5 310.77
17 6 25 5 298.033
17 6 26 6 296.568
17 6 27 6 327.965
17 6 28 6 347.928
17 6 29 6 335.423
17 6 30 6 313.919
17 6 31 7 507.995
17 6 32 7 576.854
17 6 33 7 614.489
17 6 34 7 592.509
17 6 35 7 510.926
17 6 36 8 507.995
17 6 37 8 507.995
17 6 38 8 608.963
17 6 39 8 513.152
17 6 40 8 535.26
17 6 41 9 336.211
17 6 42 9 383.428
17 6 43 9 352.784
17 6 44 9 437.954
17 6 45 9 409.884
17 6 46 10 443.008
17 6 47 10 436.21
17 6 48 10 492.653
17 6 49 10 573.806
17 6 50 10 589.78
17 6 51 11 443.008
17 6 52 11 464.405
17 6 53 11 545.428
17 6 54 11 513.709
17 6 55 11 627.753
17 6 56 12 347.259
17 6 57 12 383.228
17 6 58 12 351.24
17 6 59 12 378.588
17 6 60 12 425.639
17 6 61 13 2118.82
17 6 62 13 2094.06
17 6 63 13 2335.56
17 6 64 13 2411.33
17 6 65 13 2256.15
17 6 66 14 654.068
17 6 67 14 604.747
17 6 68 14 592.888
17 6 69 14 921.218
17 6 70 14 766.913
17 6 71 15 591.549
17 6 72 15 637.304
17 6 73 15 671.559
17 6 74 15 788.736
17 6 75 15 892.683
17 6 76 16 384.366
17 6 77 16 411.433
17 6 78 16 420.088
17 6 79 16 466.48
17 6 80 16 475.368
17 6 81 17 414.475
17 6 82 17 468.696
17 6 83 17 479.041
17 6 84 17 469.985
17 6 85 17 536.514
17 6 86 18 784.153
17 6 87 18 818.341
17 6 88 18 860.633
17 6 89 18 851.492
17 6 90 18 865.348
17 6 91 19 483.243
17 6 92 19 501.416
17 6 93 19 632.211
17 6 94 19 597.787
17 6 95 19 602.345
17 6 96 20 289.036
17 6 97 20 316.407
17 6 98 20 339.797
17 6 99 20 374.424
17 6 100 20 369.575
17 6 101 21 717.643
17 6 102 21 777.626
17 6 103 21 769.469
17 6 104 21 784.046
17 6 105 21 849.912
17 6 106 22 754.463
17 6 107 22 737.401
17 6 108 22 768.38
17 6 109 22 839.392
17 6 110 22 889.766
17 6 111 23 703.954
17 6 112 23 724.835
17 6 113 23 769.564
17 6 114 23 846.771
17 6 115 23 818.623
17 6 116 24 703.641
17 6 117 24 765.989
17 6 118 24 847.371
17 6 119 24 868.939
17 6 120 24 832.726
17 6 121 25 921.853
17 6 122 25 906.089
17 6 123 25 971.525
17 6 124 25 1075.32
17 6 125 25 1168.84
17 6 126 26 807.092
17 6 127 26 801.857
17 6 128 26 1160.84
17 6 129 26 1276.13
17 6 130 26 1065.17
17 6 131 27 876.908
17 6 132 27 886.426
17 6 133 27 972.499
17 6 134 27 1137.2
17 6 135 27 1177.79
17 6 136 28 1010.42
17 6 137 28 1194.73
17 6 138 28 1199.79
17 6 139 28 1471.03
17 6 140 28 1782.38
17 6 141 29 1115.8
17 6 142 29 1349.81
17 6 143 29 1467.38
17 6 144 29 1572.37
17 6 145 29 1866.3
17 6 146 30 1109.79
17 6 147 30 1210.67
17 6 148 30 1252.1
17 6 149 30 1415.24
17 6 150 30 1431.79
17 6 151 31 1339.26
17 6 152 31 1511.22
17 6 153 31 1639.02
17 6 154 31 1995.28
17 6 155 31 1955.64
17 6 156 32 1418.41
17 6 157 32 1478.84
17 6 158 32 1603.22
17 6 159 32 1859.67
17 6 160 32 2017.62
17 6 161 33 1313.11
17 6 162 33 1403.59
17 6 163 33 1641.01
17 6 164 33 1806.15
17 6 165 33 1846.37
17 6 166 34 601.313
17 6 167 34 673.188
17 6 168 34 793.033
17 6 169 34 870.86
17 6 170 34 947.898
17 6 171 35 765.319
17 6 172 35 858.332
17 6 173 35 1000.88
17 6 174 35 1018.59
17 6 175 35 1232.91
17 6 176 36 681.366
17 6 177 36 811.854
17 6 178 36 1012.5
17 6 179 36 1074.71
17 6 180 36 1333.8
17 7 1 1 260.56
17 7 2 1 260.56
17 7 3 1 260.56
17 7 4 1 287.762
17 7 5 1 286.779
17 7 6 2 247.302
17 7 7 2 247.302
17 7 8 2 238.757
17 7 9 2 299.925
17 7 10 2 288.266
17 7 11 3 305.878
17 7 12 3 305.878
17 7 13 3 340.505
17 7 14 3 343.527
17 7 15 3 357.593
17 7 16 4 305.878
17 7 17 4 305.878
17 7 18 4 373.097
17 7 19 4 343.527
17 7 20 4 366.044
17 7 21 5 312.089
17 7 22 5 312.089
17 7 23 5 391.764
17 7 24 5 407.958
17 7 25 5 403.299
17 7 26 6 312.089
17 7 27 6 369.466
17 7 28 6 379.981
17 7 29 6 400.994
17 7 30 6 409.355
17 7 31 7 507.995
17 7 32 7 576.854
17 7 33 7 617.118
17 7 34 7 592.509
17 7 35 7 608.487
17 7 36 8 507.995
17 7 37 8 507.995
17 7 38 8 608.963
17 7 39 8 616.957
17 7 40 8 687.052
17 7 41 9 383.982
17 7 42 9 439.803
17 7 43 9 377.641
17 7 44 9 437.954
17 7 45 9 531.898
17 7 46 10 443.008
17 7 47 10 570.833
17 7 48 10 570.062
17 7 49 10 639.23
17 7 50 10 726.085
17 7 51 11 443.008
17 7 52 11 561.844
17 7 53 11 629.498
17 7 54 11 741.54
17 7 55 11 719.689
17 7 56 12 390.866
17 7 57 12 431.793
17 7 58 12 474.326
17 7 59 12 496.766
17 7 60 12 473.804
17 7 61 13 2678.23
17 7 62 13 2678.23
17 7 63 13 2446.71
17 7 64 13 2438.61
17 7 65 13 3299.25
17 7 66 14 720.061
17 7 67 14 769.256
17 7 68 14 684.256
17 7 69 14 828.752
17 7 70 14 933.783
17 7 71 15 720.061
17 7 72 15 702.286
17 7 73 15 782.706
17 7 74 15 875.438
17 7 75 15 1069.6
17 7 76 16 491.539
17 7 77 16 452.441
17 7 78 16 495.162
17 7 79 16 553.459
17 7 80 16 641.695
17 7 81 17 505.121
17 7 82 17 519.435
17 7 83 17 593.376
17 7 84 17 528.496
17 7 85 17 607.858
17 7 86 18 862.619
17 7 87 18 818.341
17 7 88 18 1089.29
17 7 89 18 1125.54
17 7 90 18 902.083
17 7 91 19 621.786
17 7 92 19 826.142
17 7 93 19 699.569
17 7 94 19 764.636
17 7 95 19 865.131
17 7 96 20 289.036
17 7 97 20 330.415
17 7 98 20 375.306
17 7 99 20 383.491
17 7 100 20 485.74
17 7 101 21 808.567
17 7 102 21 799.261
17 7 103 21 845.343
17 7 104 21 913.106
17 7 105 21 1047.42
17 7 106 22 778.431
17 7 107 22 778.431
17 7 108 22 990.791
17 7 109 22 1021
17 7 110 22 1158.54
17 7 111 23 754.463
17 7 112 23 827.898
17 7 113 23 939.63
17 7 114 23 1037.06
17 7 115 23 997.024
17 7 116 24 725.455
17 7 117 24 829.681
17 7 118 24 886.868
17 7 119 24 868.939
17 7 120 24 909.491
17 7 121 25 921.853
17 7 122 25 1067.91
17 7 123 25 1103.8
17 7 124 25 1228.26
17 7 125 25 1325.75
17 7 126 26 905.653
17 7 127 26 1049.26
17 7 128 26 1160.84
17 7 129 26 1276.13
17 7 130 26 1443.43
17 7 131 27 957.536
17 7 132 27 1050.99
17 7 133 27 972.499
17 7 134 27 1255.81
17 7 135 27 1483.83
17 7 136 28 990.065
17 7 137 28 1260.62
17 7 138 28 1340.77
17 7 139 28 1524.43
17 7 140 28 1991.1
17 7 141 29 1115.8
17 7 142 29 1349.81
17 7 143 29 1592.64
17 7 144 29 1647.54
17 7 145 29 2113.7
17 7 146 30 1109.79
17 7 147 30 1250.93
17 7 148 30 1375.25
17 7 149 30 1452.54
17 7 150 30 1640.2
17 7 151 31 1378.96
17 7 152 31 1511.22
17 7 153 31 1639.02
17 7 154 31 1995.28
17 7 155 31 2377.16
17 7 156 32 1418.41
17 7 157 32 1478.84
17 7 158 32 1692.33
17 7 159 32 2019.72
17 7 160 32 2108.42
17 7 161 33 1313.11
17 7 162 33 1403.59
17 7 163 33 1701.42
17 7 164 33 2037.94
17 7 165 33 2178.22
17 7 166 34 617.344
17 7 167 34 698.551
17 7 168 34 815.178
17 7 169 34 892.043
17 7 170 34 1106.09
17 7 171 35 765.319
17 7 172 35 905.07
17 7 173 35 1068.26
17 7 174 35 1033.74
17 7 175 35 1405.24
17 7 176 36 681.366
17 7 177 36 811.854
17 7 178 36 1006.27
17 7 179 36 1035
17 7 180 36 1333.8
18 1 1 1 220.994
18 1 2 1 219.454
18 1 3 1 225.04
18 1 4 1 242.075
18 1 5 1 239.476
18 1 6 2 219.454
18 1 7 2 220.994
18 1 8 2 219.454
18 1 9 2 244.289
18 1 10 2 239.476
